Absentia (2011),74777
American Reunion (American Pie 4) (2012),71552
The Raid: Redemption (2011),94329
"Cabin in the Woods, The (2012)",22970
God Bless America (2011),74306
"Three Stooges, The (2012)",76489
"Raven, The (2012)",70436
North & South (2004),147269
"Big Bang, The (2011)",54271
Mirror Mirror (2012),62764
Battleship (2012),44833
"Best Exotic Marigold Hotel, The (2011)",74534
Comic-Con Episode IV: A Fan's Hope (2011),91356
Bully (2011),84404
Hysteria (2011),75802
Dante's Inferno: An Animated Epic (2010),31967
"Atomic Submarine, The (1959)",37467
"Five-Year Engagement, The (2012)",72207
Think Like a Man (2012),67660
"Lucky One, The (2012)",77877
Safe (2012),72387
Dark Shadows (2012),62213
96 Minutes (2011) ,89326
"Decoy Bride, The (2011)",40161
Rocket Singh: Salesman of the Year (2009),26815
"Dictator, The (2012)",76493
Walking with Monsters (2005),28500
Men in Black III (M.III.B.) (M.I.B.³) (2012),41154
Snow White and the Huntsman (2012),58595
Sound of My Voice (2011),86812
Eva (2011),77561
"Pirates! Band of Misfits, The (2012)",72197
Prometheus (2012),70981
"Pact, The (2012)",111440
Bernie (2011),92591
Inhale (2010),12645
Take This Waltz (2011),86555
Wanderlust (2012),50647
Moonrise Kingdom (2012),83666
Get the Gringo (2012),80389
Superman/Doomsday (2007) ,13640
"Thousand Words, A (2012)",72358
Safety Not Guaranteed (2012),84332
Madagascar 3: Europe's Most Wanted (2012),80321
Your Sister's Sister (2011),84355
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),39144
Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),39145
Superman/Batman: Public Enemies (2009),22855
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),116776
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),39100
Brave (2012),62177
Beauty and the Beast: The Enchanted Christmas (1997),13313
Front of the Class (2008),63193
Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),39101
Pocahontas II: Journey to a New World (1998) ,13761
What to Expect When You're Expecting (2012),76494
To Rome with Love (2012),81836
Abraham Lincoln: Vampire Hunter (2012),72331
First Position (2011),89874
Rock of Ages (2012),80585
Seeking a Friend for the End of the World (2012),88005
Presto (2008),13042
Jack-Jack Attack (2005),13932
One Man Band (2005),13933
Ted (2012),72105
Magic Mike (2012),77930
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),39103
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),24752
Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),39104
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),34433
Cleanskin (2012),95516
"Amazing Spider-Man, The (2012)",1930
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),39105
Ice Age 4: Continental Drift (2012),57800
Beasts of the Southern Wild (2012),84175
Savages (2012),82525
"Firm, The (2009)",31218
Spirit Camp (2009),40770
Geri's Game (1997),13929
Some Guy Who Kills People (2011),80468
Treasure Island (2012),83191
"Watch, The (2012)",80035
"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",193976
2 Days in New York (2012),84165
Killer Joe (2011),73567
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),44251
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),39106
Anaconda: The Offspring (2008),14863
"Christmas Carol, A (1999)",16716
Goodbye Charlie (1964),52906
For the Birds (2000),13930
Ruby Sparks (2012),103332
Total Recall (2012),64635
"Angels' Share, The (2012)",103747
"Immature, The (Immaturi) (2011)",56909
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),39323
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),39324
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),18095
Sidewalls (Medianeras) (2011),76696
Skyfall (2012),37724
Hands Over the City (Le mani sulla città) (1963),58383
"Campaign, The (2012)",77953
Brake (2012),85414
Hope Springs (2012),82696
"Queen of Versailles, The (2012)",84327
ParaNorman (2012),77174
Diary of a Wimpy Kid: Dog Days (2012),82650
Broken (2012),109584
6 Days to Air: The Making of South Park (2011),76360
Premium Rush (2012),49526
"Odd Life of Timothy Green, The (2012)",71864
Lawless (2012),82633
Piranha 3DD (a.k.a. Piranha DD) (2012),71668
Prime Suspect 3 (1993),202043
Searching for Sugar Man (2012),84334
Prime Suspect 6: The Last Witness (2003),263947
Prime Suspect: The Lost Child (1995),215999
Conception (2011),83403
Paradise Lost 3: Purgatory (2011),83660
"Words, The (2012)",83686
Pitch Perfect (2012),114150
Samsara (2011),89708
Runaway Brain (1995) ,67166
Looper (2012),59967
That's My Boy (2012),87428
Robot & Frank (2012),84329
Resident Evil: Retribution (2012),71679
Lola Versus (2012),100529
"Master, The (2012)",68722
Dredd (2012),49049
End of Watch (2012),77016
V/H/S (2012),84348
"Perks of Being a Wallflower, The (2012)",84892
"Hunt, The (Jagten) (2012)",103663
Holy Motors (2012),103328
Taken 2 (2012),82675
House at the End of the Street (2012),82505
My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),45397
Love Lasts Three Years (L'amour dure trois ans) (2011),85735
"Tall Man, The (2012)",86597
LOL (2012),80271
Rust and Bone (De rouille et d'os) (2012),97365
Marley (2012),90125
Frankenweenie (2012),62214
Sinister (2012),82507
"Thing: Terror Takes Shape, The (1998)",92171
Hotel Transylvania (2012),76492
Side by Side (2012),110354
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),71723
Argo (2012),68734
Seven Psychopaths (2012),86838
Liberal Arts (2012),84306
Catch .44 (2011),75736
[REC]³ 3 Génesis (2012),80280
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),99770
Paranormal Activity 4 (2012),82990
Alex Cross (2012),94348
Cloud Atlas (2012),83542
'Hellboy': The Seeds of Creation (2004),72867
Silent Hill: Revelation 3D (2012),61012
Here Comes the Boom (2012),87826
Mental (2012),126797
Killing Them Softly (2012),64689
"Imposter, The (2012)",84287
"Sessions, The (Surrogate, The) (2012)",113947
Smashed (2012),84341
Wreck-It Ralph (2012),82690
Silver Linings Playbook (2012),82693
Flight (2012),87502
Anna Karenina (2012),96724
Life of Pi (2012),87827
"Man with the Iron Fists, The (2012)",97430
"Bay, The (2012)",123105
Himizu (2011),98631
Jackass 3.5 (2011),65851
Indie Game: The Movie (2012),80215
"Batman: The Dark Knight Returns, Part 1 (2012)",123025
Lincoln (2012),72976
Nature Calls (2012),135708
Vamps (2012),73935
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",50620
10 Years (2011),58547
Red Dawn (2012),60747
Rise of the Guardians (2012),81188
"Fantastic Fear of Everything, A (2012)",101519
Deadfall (2012),97614
Byzantium (2012),102780
Paperman (2012),140420
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",19274
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),18867
Hitchcock (2012),112336
From Up on Poppy Hill (Kokuriko-zaka kara) (2011),83389
Redline (2009),71883
Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),25539
My Lucky Stars (Fuk sing go jiu) (1985),10044
"Money Money Money (L'aventure, c'est l'aventure) (1972)",34280
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",110392
"Hobbit: An Unexpected Journey, The (2012)",49051
Hyde Park on Hudson (2012),87504
How to Make Love to a Woman (2010),40722
Zero Dark Thirty (2012),97630
Fire with Fire (2012),139567
Warm Bodies (2013),82654
Wrong (2012),83186
Playing for Keeps (2012),77875
"Guilt Trip, The (2012)",82687
Jack Reacher (2012),75780
Django Unchained (2012),68718
This Is 40 (2012),89492
I Bought a Vampire Motorcycle (1990),41153
Ice Cream Man (1995),44470
"Impossible, The (Imposible, Lo) (2012)",80278
"Misérables, Les (2012)",82695
Campfire Tales (1997),16315
Parental Guidance (2012),88042
John Dies at the End (2012),75761
"Misérables, Les (2000)",193380
Promised Land (2012),133694
English Vinglish (2012),118628
Fish Story (Fisshu sutôrî) (2009),38010
Texas Chainsaw 3D (2013),76617
Gangster Squad (2013),82682
"Iceman, The (2012)",68812
It's Such a Beautiful Day (2012),147538
"Batman: The Dark Knight Returns, Part 2 (2013)",142061
Everything or Nothing: The Untold Story of 007 (2012),135921
Codependent Lesbian Space Alien Seeks Same (2011),105538
"Last Stand, The (2013)",76640
Upstream Color (2013),145197
Shadow Dancer (2012),84336
Human Planet (2011),69372
Comme un chef (2012),85872
Movie 43 (2013),87818
"Pervert's Guide to Ideology, The (2012)",128190
Sightseers (2012),117974
Hansel & Gretel: Witch Hunters (2013),60304
Jim Jefferies: Fully Functional (EPIX) (2012),146837
Why Stop Now (2012),118677
Tabu (2012),93858
Upside Down (2012),58244
"Liability, The (2012)",162145
Angst  (1983),18912
Stand Up Guys (2012),121824
Side Effects (2013),109421
Identity Thief (2013),109431
"ABCs of Death, The (2012)",87436
Beautiful Creatures (2013),109491
"Good Day to Die Hard, A (2013)",47964
21 and Over (2013),107811
Safe Haven (2013),112949
Frozen Planet (2011),134481
"Act of Killing, The (2012)",123678
Universal Soldier: Day of Reckoning (2012),122857
Escape from Planet Earth (2013),68179
Before Midnight (2013),132344
Snitch (2013),134411
Dark Skies (2013),145135
Oh Boy (A Coffee in Berlin) (2012),130739
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),170657
Maniac Cop 2 (1990),28090
Jack the Giant Slayer (2013),81005
Wadjda (2012),129112
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",59255
"Legend of Sleepy Hollow, The (1949)",43650
G.I. Joe: Retaliation (2013),72559
Stoker (2013),86825
Oz the Great and Powerful (2013),68728
"Croods, The (2013)",49519
"Incredible Burt Wonderstone, The (2013)",124459
"Call, The (2013)",158011
Olympus Has Fallen (2013),117263
"First Time, The (2012)",84199
Mezzo Forte (1998),55892
"Place Beyond the Pines, The (2012)",97367
"Brass Teapot, The (2012)",127867
Phil Spector (2013),173153
"Host, The (2013)",72710
Admission (2013),144340
Evil Dead (2013),109428
Trance (2013),68727
"Perfect Plan, A (Plan parfait, Un) (2012)",133698
Oblivion (2013),75612
Dark Tide (2012),59963
42 (2013),109410
Wolf Children (Okami kodomo no ame to yuki) (2012),110420
Disconnect (2012),127517
"Invincible Iron Man, The (2007)",13647
Yongary: Monster from the Deep (1967),42699
Pain & Gain (2013),134374
Hulk Vs. (2009),15257
Resolution (2012),121606
Grabbers (2012),84204
Justice League: Doom (2012) ,76589
"Grandmaster, The (Yi dai zong shi) (2013)",44865
This Is the End (2013),109414
Iron Man 3 (2013),68721
"English Teacher, The (2013)",174321
Mud (2012),103731
Bill Hicks: Revelations (1993),25117
Pawn (2013),165739
Shaolin Temple (Shao Lin si) (1976),45736
Syrup (2013),72525
"Great Gatsby, The (2013)",64682
Star Trek Into Darkness (2013),54138
"Internship, The (2013)",116741
Darkon (2006),16150
Mimino (1977),27861
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),20803
Only God Forgives (2013),77987
"Hangover Part III, The (2013)",109439
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",82992
Epic (2013),116711
Captain America (1979),197467
Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),86282
"Rink, The (1916)",2077
Captain America II: Death Too Soon (1979),197481
Down Terrace (2009),42151
Frances Ha (2012),121986
"Lords of Salem, The (2012)",104755
Behind the Candelabra (2013),119675
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),130824
With Great Power: The Stan Lee Story (2012),86843
After Earth (2013),82700
Now You See Me (2013),75656
Inhuman Resources (Redd Inc.) (2012),133463
"Way, Way Back, The (2013)",147773
Much Ado About Nothing (2012),91739
Man of Steel (2013),49521
"Kings of Summer, The (2013)",156700
"Purge, The (2013)",158015
Rapture-Palooza (2013),174188
20 Feet from Stardom (Twenty Feet from Stardom) (2013),159014
"Bling Ring, The (2013)",96936
Monsters University (2013),62211
Schlussmacher (2013),160085
Fullmetal Alchemist: The Sacred Star of Milos (2011),80518
Maniac (2012),103620
Not Suitable for Children (2012),120292
Pacific Rim (2013),68726
LEGO Batman: The Movie - DC Heroes Unite (2013),177271
"Best Offer, The (Migliore offerta, La) (2013)",152742
Adam and Eve (National Lampoon's Adam & Eve) (2005),53928
World War Z (2013),72190
Elysium (2013),68724
Despicable Me 2 (2013),93456
White House Down (2013),117251
"World's End, The (2013)",107985
Redemption (Hummingbird) (2013),136418
"Heat, The (2013)",136795
"Lone Ranger, The (2013)",57201
Passion (2012),109099
V/H/S/2 (2013),159117
"Knot, The (2012)",136386
The Spectacular Now (2013),157386
"Lifeguard, The (2013)",157375
Sharknado (2013),205321
Craig Ferguson: I'm Here To Help (2013),178946
Stuck in Love (2012),111969
Class Act (1992),30963
Fruitvale Station (2013),157354
R.I.P.D. (2013),49524
"Field in England, A (2013)",179111
"Conjuring, The (2013)",138843
Turbo (2013),77950
"Wolverine, The (2013)",76170
Drinking Buddies (2013),172533
Red 2 (2013),146216
Coffee Town (2013),198062
Revenge for Jolly! (2012),192126
2 Guns (2013),136400
Blue Jasmine (2013),160588
"Great Beauty, The (Grande Bellezza, La) (2013)",179144
3 dev adam (Three Giant Men) (1973) ,58447
Louis C.K.: Oh My God (2013),185574
Percy Jackson: Sea of Monsters (2013),76285
"Smurfs 2, The (2013)",77931
Alan Partridge: Alpha Papa (2013),177699
Man of Tai Chi (2013),76544
Batman: Mystery of the Batwoman (2003),21683
We're the Millers (2013),138832
Grown Ups 2 (2013),109418
Kick-Ass 2 (2013),59859
Riddick (2013),87421
Planes (2013),151960
Blackfish (2013),158999
"Wind Rises, The (Kaze tachinu) (2013)",149870
Jobs (2013),115782
Lee Daniels' The Butler (2013),132363
In a World... (2013),157360
About Time (2013),122906
Justice League: Crisis on Two Earths (2010),30061
You're Next (2011),83899
Maria Bamford: The Special Special Special! (2012),147129
Getaway (2013),146227
"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",49802
Rage of Honor (1987),17282
Gravity (2013),49047
What If (2013),212716
"History of Future Folk, The (2012)",115199
Prisoners (2013),146233
Austenland (2013),156711
Insidious: Chapter 2 (2013),91586
Rush (2013),96721
"Family, The (2013)",112205
Short Term 12 (2013),169813
Collision Course (1989),102059
"To Do List, The (2013)",129139
Inescapable (2012),121676
Nebraska (2013),129670
Enough Said (2013),209263
Don Jon (2013),138697
Mood Indigo (L'écume des jours) (2013),157820
"Century of the Self, The (2002)",51452
Crystal Fairy & the Magical Cactus and 2012 (2013),157409
Bad Milo (Bad Milo!) (2013),172828
Runner Runner (2013),146238
Blue Is the Warmest Color (La vie d'Adèle) (2013),152584
Cloudy with a Chance of Meatballs 2 (2013),109451
Captain Phillips (2013),109424
"All Dogs Christmas Carol, An (1998)",51985
Machete Kills (Machete 2) (2013),106747
Filth (2013),85889
Escape Plan (2013),107846
"Thief of Paris, The (Le voleur) (1967)",55370
Carrie (2013),133805
UnHung Hero (2013),173495
"Counselor, The (2013)",109091
Escape From Tomorrow (2013),158752
"Double, The (2013)",146015
12 Years a Slave (2013),76203
All Is Lost (2013),152747
Ender's Game (2013),80274
Jackass Presents: Bad Grandpa (2013),208134
Thor: The Dark World (2013),76338
Dallas Buyers Club (2013),152532
"Selfish Giant, The (2013)",194101
Last Vegas (2013),137093
Philomena (2013),205220
"Book Thief, The (2013)",203833
The Hunger Games: Catching Fire (2013),101299
"Hobbit: The Desolation of Smaug, The (2013)",57158
47 Ronin (2013),64686
Delivery Man (2013),146239
Charlie Countryman (2013),41602
Red Flag (2012),137312
"Day of the Doctor, The (2013)",253941
Guilty of Romance (Koi no tsumi) (2011) ,80662
Frozen (2013),109445
Inside Llewyn Davis (2013),86829
"Wolf of Wall Street, The (2013)",106646
Homefront (2013),204082
Mandela: Long Walk to Freedom (2013),192136
Evangelion: 3.0 You Can (Not) Redo (2012),75629
All is Bright (2013),174311
Tim's Vermeer (2013),212063
American Hustle (2013),168672
"Secret Life of Walter Mitty, The (2013)",116745
Her (2013),152601
RoboGeisha (Robo-geisha) (2009),39260
"Christmas Carol, A (1977)",45697
Lone Survivor (2013),193756
Saving Mr. Banks (2013),140823
Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),40897
Oldboy (2013),87516
Dampfnudelblues (2013),209232
Anchorman 2: The Legend Continues (2013),109443
Snowpiercer (2013),110415
Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),37129
Guest from the Future (Gostya iz buduschego) (1985),20894
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",20878
Haunter (2013),166271
Wrong Cops (2013),158990
"Muppet Christmas: Letters to Santa, A (2008)",27190
Ninja: Shadow of a Tear (2013),180894
"Fuck You, Goethe (Fack Ju Göhte) (2013)",233063
High School (2010),27584
Grudge Match (2013),64807
Highlander: The Search for Vengeance (2007),13194
Only Lovers Left Alive (2013),152603
Cats (1998),230657
MacGyver: Trail to Doomsday (1994),13632
Bad Karma (2012),122796
Hunting Elephants (2013),204810
Dragon Ball Z: Battle of Gods (2013),126963
Freezer (2014),243531
We Are What We Are (2013),159128
Dragon ball Z 04: Lord Slug (1991),39102
Chinese Puzzle (Casse-tête chinois) (2013),206408
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),39148
Ride Along (2014),168530
Jack Ryan: Shadow Recruit (2014),137094
Divergent (2014),157350
Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),6418
Ernest & Célestine (Ernest et Célestine) (2012),126319
Drift (2013),137968
"I, Frankenstein (2014)",100241
Better Living Through Chemistry (2014),157099
Nymphomaniac: Volume I (2013),110414
Enemy (2013),181886
Wonder Woman (2009),15359
"Monuments Men, The (2014)",152760
The Lego Movie (2014),137106
RoboCop (2014),97020
"Art of the Steal, The (2013)",209247
Nymphomaniac: Volume II (2013),249397
Knights of Badassdom (2013),74461
Venus in Fur (La Vénus à la fourrure) (2013),197082
Date and Switch (2014),99367
"Zero Theorem, The (2013)",157834
Winter's Tale (2014),137321
On the Other Side of the Tracks (De l'autre côté du périph) (2012),146375
GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),103732
Cold Comes the Night (2013),210047
Chouchou (2003),17684
Someone Marry Barry (2014),249923
About Last Night (2014),222899
"Grand Budapest Hotel, The (2014)",120467
"Oversimplification of Her Beauty, An (2012)",84319
Bring It On: Fight to the Finish (2009),21474
That Awkward Moment (2014),225565
Interstellar (2014),157336
3 Days to Kill (2014),192102
Welcome to the Jungle (2013),205724
Non-Stop (2014),225574
Wrinkles (Arrugas) (2011),85444
"Garden of Words, The (Koto no ha no niwa) (2013)",198375
300: Rise of an Empire (2014),53182
Particle Fever (2013),202141
"Bag Man, The (2014)",242076
Mr. Peabody & Sherman (2014),82703
Under the Skin (2013),97370
Need for Speed (2014),136797
Barefoot (2014),242042
Veronica Mars (2014),177494
Bad Words (2013),209403
Son of God (2014),235260
Puss in Boots: The Three Diablos (2012),83201
Why Don't You Play In Hell? (Jigoku de naze warui) (2013),134350
Ocho apellidos vascos (2014),236737
Captain America: The Winter Soldier (2014),100402
Noah (2014),86834
"Nut Job, The (2014)",227783
King of Comedy (Hei kek ji wong) (1999),53168
13 Sins (2014),155084
Muppets Most Wanted (2014),145220
Me and you (io e te) (2012),119360
Free to Play (2014),256561
"Unknown Known, The (2013)",209799
The Raid 2: Berandal (2014),180299
"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",25706
The Amazing Spider-Man 2 (2014),102382
Calvary (2014),157832
Oculus (2013),157547
God's Not Dead (2014),249660
Cold in July (2014),244509
Rio 2 (2014),172385
"Honest Liar, An (2014)",262481
Fading Gigolo (2013),214030
Transcendence (2014),157353
Hatchet III (2013),167575
"Other Woman, The (2014)",193610
"Haunted House 2, A (2014)",184345
Mulan II (2004),12242
Brick Mansions (2014),254473
Locke (2013),210479
Neighbors (2014),195589
Alpha and Omega 3: The Great Wolf Games (2014),258096
Mom's Night Out (2014),252680
Lucy (2014),240832
X-Men: Days of Future Past (2014),127585
Godzilla (2014),124905
Walk of Shame (2014),187596
Blue Ruin (2013),188166
Chef (2014),212778
Afflicted (2013),210947
Blended (2014),232672
Begin Again (2013),198277
Maleficent (2014),102651
Zombeavers (2014),254474
At Middleton (2013),194722
"Dance of Reality, The (Danza de la realidad, La) (2013)",137698
A Million Ways to Die in the West (2014),188161
Edge of Tomorrow (2014),137113
Mission: Impossible - Rogue Nation (2015),177677
Midnight Chronicles (2009),20880
Million Dollar Arm (2014),198185
G.B.F. (2013),174323
Jimi: All Is by My Side (2013),192133
Bad Asses (Bad Ass 2) (2014),255268
Lilting (2014),248212
The Fault in Our Stars (2014),222935
Tangled Ever After (2012),82881
Maps to the Stars (2014),157851
22 Jump Street (2014),187017
"Equalizer, The (2014)",156022
How to Train Your Dragon 2 (2014),82702
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),194662
Boyhood (2014),85350
Think Like a Man Too (2014),184098
Jersey Boys (2014),209451
Nick Fury: Agent of S.H.I.E.L.D. (1998),27460
"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",250658
Transformers: Age of Extinction (2014),91314
Frank (2014),171372
They Came Together (2014),180296
Honey (Miele) (2013),186988
Planes: Fire & Rescue (2014),218836
Tammy (2014),226486
Colourful (Karafuru) (2010),64246
"Babadook, The (2014)",242224
Whiplash (2014),244786
Gone Girl (2014),210577
"Angriest Man in Brooklyn, The (2014)",152790
Dawn of the Planet of the Apes (2014),119450
Deliver Us from Evil (2014),184346
And So It Goes (2014),253235
Sex Tape (2014),225886
I Origins (2014),244267
"Purge: Anarchy, The (2014)",238636
Guardians of the Galaxy (2014),118340
"Signal, The (2014)",242095
The Expendables 3 (2014),138103
Hercules (2014),184315
A Most Wanted Man (2014),157849
Life After Beth (2014),244566
Felony (2013),209269
Get on Up (2014),239566
Magic in the Moonlight (2014),229297
Housebound (2014),253306
The Hundred-Foot Journey (2014),228194
Batman: Assault on Arkham (2014),242643
White Frog (2012),192623
"Den, The (2013)",244610
Jupiter Ascending (2015),76757
Teenage Mutant Ninja Turtles (2014),98566
I'll Follow You Down (2013),273404
"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",48347
"Giver, The (2014)",227156
"Pretty One, The (2013)",174337
Revenge of the Green Dragons (2014),286709
Let's Be Cops (2014),193893
"Inbetweeners 2, The (2014)",242022
"Sacrament, The (2013)",211067
Sin City: A Dame to Kill For (2014),189
If I Stay (2014),249164
"Two Days, One Night (Deux jours, une nuit) (2014)",221902
Coherence (2013),220289
"As Above, So Below (2014)",256274
"One I Love, The (2014)",242090
Headshot (2011),88573
"Guest, The (2014)",241848
Pride (2014),234200
Honeymoon (2014),254191
The Drop (2014),154400
"20,000 Days on Earth (2014)",246400
The Skeleton Twins (2014),244772
Beautiful Losers (2008),27286
"Maze Runner, The (2014)",198663
Camp X-Ray (2014),244506
"Walk Among the Tombstones, A (2014)",169917
Laggies (2014),244264
La cravate (1957),32891
Cesar Chavez (2014),230779
Who Am I (Kein System Ist Sicher) (2014),284427
"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",149871
This Is Where I Leave You (2014),239678
Angel's Egg (Tenshi no tamago) (1985),15916
American Sniper (2014),190859
Tusk (2014),246403
Hector and the Search for Happiness (2014),254375
Horns (2014),149509
Annabelle (2014),250546
Two Night Stand (2014),286554
Dracula Untold (2014),49017
Stretch (2014),227300
Autómata (Automata) (2014),262543
"Captive, The (2014)",244761
Predestination (2014),206487
Justin and the Knights of Valour (2013),146381
Ward 13 (2003),48585
What We Do in the Shadows (2014),246741
John Wick (2014),245891
Plastic (2014),208869
"Judge, The (2014)",205587
"Culture High, The (2014)",295538
Fury (2014),228150
"Salvation, The (2014)",266285
St. Vincent (2014),239563
"Rewrite, The (2014)",289727
Nightcrawler (2014),242582
Big Hero 6 (2014),177572
The Book of Life (2014),228326
"Love, Rosie (2014)",200727
Time Lapse (2014),273271
Ex Machina (2015),264660
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),40081
Mr Hublot (2013),234862
Copenhagen (2014),251232
"Simpsons: The Longest Daycare, The (2012)",116440
Generation War (2013),178446
Christmas in Connecticut (1992),55596
Leviathan (2014),265180
Reign of Assassins (2010),44092
Zulu (2013),185567
Tangerines (2013),238628
Life Partners (2014),260001
Drive Hard (2014),256092
New Kids Nitro (2011),79723
Stalingrad (2013),203793
Dead Snow 2: Red vs. Dead (2014) ,241842
Volga - Volga (1938),37133
You Are the Apple of My Eye (2011),84111
DeadHeads (2011),77067
The Imitation Game (2014),205596
Inherent Vice (2014),171274
Rudderless (2014),244403
The Hunger Games: Mockingjay - Part 1 (2014),131631
Sex Ed (2014),295315
Exodus: Gods and Kings (2014),147441
Wild Tales (2014),265195
Jetsons: The Movie (1990),17009
Ski School (1991),21811
Dumb and Dumber To (2014),100042
The Longest Week (2014),206821
Miss Meadows (2014),261037
Too Many Cooks (2014),301566
Painted Skin (2008),17808
The Theory of Everything (2014),266856
Doctor Who: The Time of the Doctor (2013),282848
Virunga (2014),263614
The Madagascar Penguins in a Christmas Caper (2005),10258
Song of the Sea (2014),110416
In the Heart of the Sea (2015),205775
Hello Ladies: The Movie (2014),303623
Jurassic World (2015),135397
Watermark (2014),215032
Citizenfour (2014),293310
Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),170522
Hit by Lightning (2014),294538
Horrible Bosses 2 (2014),227159
Double Trouble (1992),88107
Dragonheart 2: A New Beginning (2000),10473
La Belle Verte (1996),25518
Penguins of Madagascar (2014),270946
'71 (2014),252178
The Rabbi's Cat (Le chat du rabbin) (2011),75491
Still Alice (2014),284293
Paddington (2014),116149
Maze Runner: Scorch Trials (2015),294254
Ice Age: A Mammoth Christmas (2011),79218
The Voices (2014),244458
Courier (1987),70966
The Green Prince (2014),250798
Dying of the Light (2014),297596
Hellbenders (2012),123107
Omega Doom (1996),17135
By the Gun (2014),270005
Kill the Messenger (2014),245916
Bring It On: In It To Win It (2007),15261
Fans (1999),42441
The Mule (2014),253272
The Hobbit: The Battle of the Five Armies (2014),122917
Selma (2014),273895
Unbroken (2014),227306
Black Sea (2015),246080
Good Copy Bad Copy (2007),22285
Playing It Cool (2014),277547
National Lampoon's Bag Boy (2007),24388
Closer to the Moon (2013),137347
"Girl Walks Home Alone at Night, A (2014)",252171
Dave Chappelle: For What it's Worth (2004),20147
Scooby-Doo! Abracadabra-Doo (2010),32916
Mommy (2014),265177
Wild (2014),228970
Top Five (2014),284296
Bill Burr: I'm Sorry You Feel That Way (2014),308571
Big Eyes (2014),87093
Into the Woods (2014),224141
"Men, Women & Children (2014)",243684
The Interview (2014),228967
Kingsman: The Secret Service (2015),207703
Bill Burr: You People Are All the Same (2012),191489
Night at the Museum: Secret of the Tomb (2014),181533
Paradox (2010),51239
The Punisher: Dirty Laundry (2012),120605
